CustomerID,Senior Citizen,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Zip Code,Gender,Churn Value,Churn Score,CLTV,Churn Reason,Age,Under 30,Married,Number of Dependents,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category
9375-MHRRS,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,288.35,No,San Jose,95125,Male,0,34,3929,Active Subscriber,37,No,No,0,46185,No,0,Offer E,23.01,13,No,No,0.0,40,138.06,466.41,5,Stayed,Active Subscriber
2634-HCZGT,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,60.05,3229.65,Yes,San Jose,95126,Male,1,77,5271,Moved,71,No,Yes,0,27023,Yes,1,No Offer,21.67,6,No,No,0.0,100,1148.51,4478.16,1,Churned,Other
7503-QQRVF,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25,Yes,San Jose,95127,Male,1,81,2076,Competitor had better devices,74,No,Yes,0,60620,Yes,1,Offer D,26.12,8,No,Yes,0.0,0,417.92,1596.17,1,Churned,Competitor
4860-YZGZM,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.0,185.4,No,San Jose,95128,Male,0,63,2706,Active Subscriber,27,Yes,No,0,32804,No,0,No Offer,39.39,0,No,No,0.0,0,393.9,579.3,3,Stayed,Active Subscriber
6599-GZWCM,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.65,966.25,No,San Jose,95129,Female,0,40,4172,Active Subscriber,39,No,No,0,37570,No,0,No Offer,42.62,15,No,Yes,0.0,0,554.06,1520.31,5,Stayed,Active Subscriber
2691-NZETQ,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,758.6,Yes,San Jose,95130,Male,1,89,2752,Competitor offered higher download speeds,28,Yes,No,0,13481,No,0,Offer E,49.14,58,No,Yes,0.0,0,442.26,1200.86,2,Churned,Competitor
4404-HIBDJ,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.3,1863.8,Yes,San Jose,95131,Female,1,85,5175,Competitor offered more data,48,No,No,0,26389,No,0,No Offer,1.37,21,No,Yes,0.0,0,34.25,1898.05,1,Churned,Competitor
5533-NHFRF,Yes,No,7,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,No,San Jose,95132,Male,0,77,3410,Active Subscriber,75,No,No,0,40568,No,0,No Offer,0.0,26,No,Yes,0.0,0,0.0,265.8,4,Stayed,Active Subscriber
7037-MTYVW,No,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.4,3297.0,No,San Jose,95133,Male,0,51,5292,Active Subscriber,26,Yes,Yes,2,26032,Yes,6,Offer C,17.52,59,Yes,Yes,0.0,0,665.76,3962.76,4,Stayed,Active Subscriber
4760-THGOT,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,No,San Jose,95134,Female,0,71,4392,Active Subscriber,33,No,Yes,0,9657,Yes,9,No Offer,49.48,11,Yes,Yes,0.0,0,2127.64,6234.94,3,Stayed,Active Subscriber
7295-JOMMD,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,396.3,Yes,San Jose,95135,Female,1,87,2895,Competitor made better offer,34,No,No,0,15798,No,0,Offer E,5.63,18,Yes,Yes,0.0,0,22.52,418.82,1,Churned,Competitor
4016-BJKTZ,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,No,San Jose,95136,Female,0,80,4398,Active Subscriber,20,Yes,No,0,36944,No,0,Offer C,32.33,51,Yes,Yes,0.0,0,808.25,3617.3,4,Stayed,Active Subscriber
6584-VQMYT,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.2,1567.55,No,San Jose,95138,Male,0,42,5978,Active Subscriber,19,Yes,No,2,14792,No,0,Offer C,2.63,59,No,No,0.0,30,71.01,1668.56,4,Stayed,Active Subscriber
9838-BFCQT,No,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,26.1,1851.45,No,San Jose,95139,Male,0,41,5475,Active Subscriber,61,No,Yes,2,7023,Yes,2,No Offer,33.92,0,No,No,0.0,0,2442.24,4293.69,3,Stayed,Active Subscriber
2790-XUYMV,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.45,6028.95,No,Mount Hamilton,95140,Male,0,48,4777,Active Subscriber,19,Yes,No,1,38,No,0,No Offer,31.89,30,No,Yes,0.0,0,2264.19,8293.14,4,Stayed,Active Subscriber
0581-MDMPW,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,No,San Jose,95148,Female,0,37,5557,Active Subscriber,63,No,No,0,44103,No,0,Offer C,44.09,9,No,Yes,0.0,0,1058.16,3130.91,3,Stayed,Active Subscriber
5013-SBUIH,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.65,5551.15,Yes,Stockton,95202,Female,1,84,5855,Competitor had better devices,63,No,No,0,7071,No,0,No Offer,27.7,28,Yes,Yes,0.0,0,1385.0,6936.15,1,Churned,Competitor
1023-BQXZE,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,4317.35,No,Stockton,95203,Male,0,71,5548,Active Subscriber,30,No,No,0,16357,No,0,No Offer,24.67,42,Yes,Yes,0.0,0,1406.19,5723.54,4,Stayed,Active Subscriber
9163-GHAYE,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.85,736.8,No,Stockton,95204,Female,0,62,5584,Active Subscriber,34,No,No,0,30476,No,0,No Offer,31.68,23,No,Yes,0.0,0,475.2,1212.0,5,Stayed,Active Subscriber
3904-UKFRE,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.1,336.15,No,Stockton,95205,Male,0,67,2333,Active Subscriber,27,Yes,No,0,34138,No,0,Offer E,44.16,82,No,Yes,0.0,0,176.64,512.79,3,Stayed,Active Subscriber
5353-WILCI,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.05,1522.65,No,Stockton,95206,Female,0,47,4468,Active Subscriber,51,No,No,0,49657,No,0,Offer C,44.11,15,No,No,0.0,110,1235.08,2867.73,3,Stayed,Active Subscriber
0709-TVGUR,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,622.9,Yes,Stockton,95207,Female,1,69,3145,Competitor had better devices,70,No,No,0,49965,No,0,No Offer,17.56,27,No,Yes,33.25,0,158.04,747.69,1,Churned,Competitor
0058-EVZWM,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,No,Stockton,95209,Female,0,42,5875,Active Subscriber,37,No,Yes,0,30814,Yes,2,Offer B,5.08,9,No,Yes,0.0,0,279.4,5239.0,3,Stayed,Active Subscriber
6023-YEBUP,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.95,329.95,Yes,Stockton,95210,Male,1,81,5351,Competitor offered higher download speeds,32,No,No,0,40611,No,0,Offer E,11.94,30,Yes,No,0.0,10,35.82,375.77,1,Churned,Competitor
7209-JCUDS,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9,1048.85,Yes,Stockton,95212,Male,1,83,2832,Competitor offered higher download speeds,25,Yes,No,0,6951,No,0,Offer D,40.22,41,Yes,Yes,0.0,0,402.2,1451.05,1,Churned,Competitor
7009-PCARS,No,Yes,55,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.1,1001.5,No,Stockton,95215,Male,0,66,4391,Active Subscriber,53,No,No,2,23789,No,0,Offer B,39.29,0,No,No,0.0,0,2160.95,3162.45,5,Stayed,Active Subscriber
0519-DRGTI,No,Yes,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,442.6,No,Stockton,95219,Female,0,49,2522,Active Subscriber,58,No,Yes,3,19109,Yes,9,No Offer,42.46,0,No,No,0.0,0,849.2,1291.8,4,Stayed,Active Subscriber
1017-FBQMM,No,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,6703.5,No,Acampo,95220,Female,0,69,6361,Active Subscriber,47,No,Yes,2,6317,Yes,8,Offer B,15.05,23,Yes,Yes,0.0,0,933.1,7636.6,4,Stayed,Active Subscriber
3001-CBHLQ,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.9,3351.55,Yes,Angels Camp,95222,Male,1,79,3966,Competitor offered higher download speeds,76,No,Yes,0,4264,Yes,1,Offer C,43.51,22,No,Yes,33.73,0,1392.32,4710.14,1,Churned,Attitude
1985-MBRYP,No,No,43,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.65,779.25,No,Arnold,95223,Female,0,41,3678,Active Subscriber,44,No,No,0,5159,No,0,Offer B,6.71,0,No,No,0.0,0,288.53,1067.78,3,Stayed,Active Subscriber
6158-DWPZT,No,No,9,No,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.1,259.8,Yes,Avery,95224,Male,1,82,3195,Competitor offered more data,53,No,Yes,0,115,Yes,1,Offer E,0.0,15,No,Yes,0.0,0,0.0,259.8,2,Churned,Competitor
9372-TXXPS,No,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,No,Burson,95225,Female,0,54,4029,Active Subscriber,49,No,Yes,0,27,Yes,7,Offer B,41.4,21,No,Yes,0.0,0,2484.0,5967.45,3,Stayed,Active Subscriber
3259-QMXUN,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.1,4890.5,No,Campo Seco,95226,Male,0,33,5666,Active Subscriber,38,No,Yes,0,75,Yes,3,Offer B,22.14,2,Yes,No,0.0,110,1284.12,6284.62,3,Stayed,Active Subscriber
1015-JPFYW,No,Yes,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.45,136.75,No,Clements,95227,Male,0,29,5084,Active Subscriber,47,No,No,2,722,No,0,No Offer,49.16,0,No,No,0.0,0,344.12,480.87,3,Stayed,Active Subscriber
6645-MXQJT,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.1,184.15,No,Copperopolis,95228,Male,0,43,5745,Active Subscriber,40,No,Yes,1,2633,Yes,10,Offer E,39.35,24,Yes,Yes,0.0,0,78.7,262.85,3,Joined,Active Subscriber
4360-QRAVE,Yes,No,37,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65,1315.0,No,Farmington,95230,Male,0,72,2494,Active Subscriber,75,No,No,0,596,No,0,Offer C,0.0,29,No,Yes,0.0,0,0.0,1315.0,5,Stayed,Active Subscriber
8433-WPJTV,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,No,French Camp,95231,Female,0,75,5669,Active Subscriber,76,No,Yes,3,5094,Yes,8,Offer B,1.58,27,No,Yes,0.0,0,102.7,6869.8,3,Stayed,Active Subscriber
5804-JMYIO,No,Yes,39,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,757.95,No,Glencoe,95232,Female,0,61,3944,Active Subscriber,40,No,Yes,3,21,Yes,6,Offer C,15.91,0,No,No,0.0,0,620.49,1378.44,3,Stayed,Active Subscriber
3763-GCZHZ,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.05,6890.0,Yes,Hathaway Pines,95233,Male,1,95,5504,Competitor offered more data,23,Yes,Yes,0,335,Yes,1,Offer A,20.07,85,Yes,Yes,0.0,0,1324.62,8214.62,2,Churned,Competitor
6484-LATFU,No,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.55,1657.4,No,Linden,95236,Male,0,31,6042,Active Subscriber,20,Yes,No,0,3148,No,0,No Offer,5.84,0,No,No,0.0,0,397.12,2054.52,3,Stayed,Active Subscriber
7599-NTMDP,No,Yes,62,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.7,3008.55,No,Lockeford,95237,Female,0,26,5453,Active Subscriber,32,No,Yes,2,3205,Yes,6,Offer B,0.0,26,No,No,0.0,120,0.0,3128.55,3,Stayed,Active Subscriber
0772-GYEQQ,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.35,262.05,Yes,Lodi,95240,Male,1,93,5202,Competitor offered more data,33,No,No,0,45755,No,0,Offer E,49.4,10,No,Yes,0.0,0,148.2,410.25,2,Churned,Competitor
0536-ACXIP,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.55,8165.1,No,Lodi,95242,Female,0,53,6452,Active Subscriber,34,No,Yes,0,22073,Yes,9,No Offer,44.2,2,Yes,Yes,0.0,0,3182.4,11347.5,3,Stayed,Active Subscriber
0936-NQLJU,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.65,875.55,No,Mokelumne Hill,95245,Female,0,79,5062,Active Subscriber,40,No,Yes,0,2718,Yes,9,Offer B,8.44,0,No,No,0.0,0,346.04,1221.59,3,Stayed,Active Subscriber
4831-EOBFE,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.65,2649.15,Yes,Mountain Ranch,95246,Male,1,70,5150,Don't know,43,No,Yes,0,1692,Yes,1,No Offer,40.49,15,Yes,Yes,0.0,0,1174.21,3823.36,1,Churned,Other
1575-KRZZE,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.2,220.65,No,Murphys,95247,Female,0,74,4042,Active Subscriber,64,No,No,0,4353,No,0,Offer E,7.49,17,No,Yes,0.0,0,29.96,250.61,3,Stayed,Active Subscriber
3251-YMVWZ,No,No,53,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.05,1301.9,No,San Andreas,95249,Male,0,20,4865,Active Subscriber,34,No,No,0,3930,No,0,Offer B,39.37,0,No,No,0.0,0,2086.61,3388.51,3,Stayed,Active Subscriber
4102-OQUPX,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,Sheep Ranch,95250,Male,1,91,5429,Competitor made better offer,67,No,Yes,0,88,Yes,1,No Offer,17.36,29,No,No,0.0,30,17.36,121.76,3,Churned,Competitor
9170-GYZJC,No,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.9,3326.2,Yes,Vallecito,95251,Female,1,84,4734,Price too high,42,No,Yes,3,460,Yes,1,No Offer,45.26,56,Yes,Yes,0.0,0,1855.66,5181.86,1,Churned,Price
4884-LEVMQ,No,No,39,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.45,790.0,No,Valley Springs,95252,Male,0,80,2165,Active Subscriber,39,No,Yes,0,11266,Yes,10,Offer C,36.39,0,No,No,0.0,0,1419.21,2209.21,5,Stayed,Active Subscriber
8857-CUPFQ,No,No,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.25,1237.65,No,Wallace,95254,Male,0,20,4538,Active Subscriber,57,No,Yes,0,304,Yes,9,Offer B,17.38,0,No,No,0.0,0,1094.94,2332.59,3,Stayed,Active Subscriber
7610-TVOPG,No,No,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.35,378.6,No,West Point,95255,Male,0,73,2723,Active Subscriber,48,No,No,0,2198,No,0,No Offer,7.96,0,No,No,0.0,0,119.4,498.0,3,Stayed,Active Subscriber
3638-DIMPH,No,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.8,592.65,No,Wilseyville,95257,Female,0,40,4369,Active Subscriber,34,No,Yes,0,435,Yes,1,No Offer,29.49,2,No,Yes,0.0,0,383.37,976.02,3,Stayed,Active Subscriber
1845-ZLLIG,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,50.15,No,Woodbridge,95258,Male,0,50,4014,Active Subscriber,45,No,No,0,4176,No,0,Offer E,20.3,16,No,Yes,0.0,0,20.3,70.45,3,Joined,Active Subscriber
8559-WNQZS,No,No,1,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.45,20.45,No,Atwater,95301,Male,0,27,5925,Active Subscriber,37,No,No,0,27808,No,0,Offer E,43.82,0,No,No,0.0,0,43.82,64.27,3,Joined,Active Subscriber
3999-QGRJH,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,560.85,Yes,Ballico,95303,Male,1,88,3068,Product dissatisfaction,80,No,No,0,809,No,0,No Offer,14.89,20,No,Yes,0.0,0,119.12,679.97,1,Churned,Dissatisfaction
1699-UOTXU,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.4,3638.25,No,Big Oak Flat,95305,Male,0,40,6209,Active Subscriber,24,Yes,No,0,167,No,0,Offer B,30.92,26,No,Yes,0.0,0,1855.2,5493.45,3,Stayed,Active Subscriber
2454-RPBRZ,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.1,1060.2,Yes,Catheys Valley,95306,Female,1,97,2709,Service dissatisfaction,67,No,Yes,0,986,Yes,1,Offer D,30.63,27,No,Yes,49.06,0,367.56,1378.7,3,Churned,Dissatisfaction
0635-WKOLD,No,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,2921.75,No,Ceres,95307,Male,0,32,5507,Active Subscriber,33,No,Yes,0,32881,No,0,Offer B,23.74,22,No,Yes,0.0,0,949.6,3871.35,5,Stayed,Active Subscriber
5993-JSUWV,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15,4017.45,No,Columbia,95310,Female,0,66,5133,Active Subscriber,25,Yes,No,0,2144,No,0,No Offer,21.37,30,No,Yes,0.0,0,1410.42,5427.87,3,Stayed,Active Subscriber
4518-FZBSX,No,Yes,42,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.25,854.9,No,Coulterville,95311,Male,0,64,4439,Active Subscriber,57,No,Yes,2,2271,Yes,4,Offer B,9.33,0,No,No,0.0,0,391.86,1246.76,4,Stayed,Active Subscriber
5387-ASZNZ,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.85,4174.35,No,Cressey,95312,Female,0,80,4657,Active Subscriber,72,No,No,0,55,No,0,Offer A,36.48,5,No,Yes,0.0,0,2407.68,6582.03,3,Stayed,Active Subscriber
6988-CJEYV,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.7,4920.55,No,Crows Landing,95313,Male,0,79,6148,Active Subscriber,56,No,No,0,1508,No,0,Offer B,45.46,27,Yes,Yes,0.0,0,2227.54,7148.09,3,Stayed,Active Subscriber
2002-MZHWP,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.5,20.5,Yes,Delhi,95315,Female,1,76,3820,Lack of self-service on Website,24,Yes,No,0,10159,No,0,Offer E,26.12,0,No,No,0.0,0,26.12,46.62,2,Churned,Price
3097-FQTVJ,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.0,810.3,No,Denair,95316,Female,0,21,5913,Active Subscriber,23,Yes,No,0,5513,No,0,Offer B,10.09,0,No,No,0.0,0,413.69,1223.99,4,Stayed,Active Subscriber
5465-BUBFA,No,Yes,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.3,772.4,No,El Nido,95317,Female,0,40,4180,Active Subscriber,34,No,Yes,1,808,Yes,1,Offer B,21.28,0,No,No,0.0,0,872.48,1644.88,3,Stayed,Active Subscriber
7299-GNVPL,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4,1936.85,No,El Portal,95318,Female,0,54,2177,Active Subscriber,19,Yes,Yes,2,579,Yes,5,No Offer,27.24,82,No,Yes,0.0,0,626.52,2563.37,3,Stayed,Active Subscriber
9743-DQKQW,No,No,3,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.1,79.8,No,Escalon,95320,Male,0,58,2013,Active Subscriber,28,Yes,No,0,11474,No,0,Offer E,0.0,69,No,Yes,0.0,0,0.0,79.8,5,Joined,Active Subscriber
1215-VFYVK,No,No,4,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,202.25,No,Groveland,95321,Female,0,30,2682,Active Subscriber,19,Yes,No,0,3680,No,0,Offer E,0.0,30,Yes,No,0.0,10,0.0,212.25,3,Stayed,Active Subscriber
9371-BITHB,No,Yes,52,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,1070.5,No,Gustine,95322,Female,0,43,5432,Active Subscriber,27,Yes,Yes,1,7872,Yes,1,Offer B,3.41,0,No,No,0.0,0,177.32,1247.82,4,Stayed,Active Subscriber
2265-CYWIV,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,347.65,Yes,Hickman,95323,Female,1,77,4708,Network reliability,68,No,Yes,0,1055,Yes,1,No Offer,18.91,20,No,Yes,25.79,0,75.64,397.5,1,Churned,Dissatisfaction
9093-FPDLG,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,999.9,No,Hilmar,95324,Female,0,52,2405,Active Subscriber,54,No,No,0,7177,No,0,No Offer,9.52,4,Yes,Yes,0.0,0,104.72,1104.62,3,Stayed,Active Subscriber
0541-FITGH,No,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.15,113.1,No,Hornitos,95325,Female,0,34,5766,Active Subscriber,59,No,Yes,0,128,Yes,6,Offer E,48.39,24,Yes,Yes,0.0,0,96.78,209.88,3,Joined,Active Subscriber
6985-HAYWX,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,No,Hughson,95326,Female,0,54,5168,Active Subscriber,50,No,Yes,0,6822,Yes,5,No Offer,37.6,10,No,Yes,0.0,0,977.6,2993.4,3,Stayed,Active Subscriber
7508-KBIMB,No,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,1454.25,No,Jamestown,95327,Male,0,52,3607,Active Subscriber,33,No,Yes,3,9559,Yes,7,No Offer,2.31,53,No,Yes,0.0,0,55.44,1509.69,4,Stayed,Active Subscriber
6838-HVLXG,No,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,246.7,No,Keyes,95328,Female,0,27,4177,Active Subscriber,26,Yes,No,0,2130,No,0,No Offer,32.32,0,No,No,0.0,0,387.84,634.54,3,Stayed,Active Subscriber
2277-DJJDL,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,6017.9,No,La Grange,95329,Male,0,40,4763,Active Subscriber,69,No,Yes,0,1749,Yes,5,Offer B,10.4,5,No,No,0.0,150,624.0,6791.9,3,Stayed,Active Subscriber
1897-OKVMW,No,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.6,5817.45,No,Lathrop,95330,Female,0,43,5240,Active Subscriber,44,No,Yes,1,10834,Yes,3,No Offer,37.0,19,Yes,Yes,0.0,0,2368.0,8185.45,4,Stayed,Active Subscriber
5485-ITNPC,No,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.9,5595.3,No,Le Grand,95333,Male,0,24,5137,Active Subscriber,42,No,Yes,0,3256,Yes,2,No Offer,7.61,10,Yes,Yes,0.0,0,502.26,6097.56,3,Stayed,Active Subscriber
0233-FTHAV,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765.0,No,Livingston,95334,Female,0,49,5687,Active Subscriber,24,Yes,No,0,12672,No,0,No Offer,15.29,48,No,Yes,0.0,0,917.4,5682.4,3,Stayed,Active Subscriber
4644-PIZRT,No,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.35,1201.65,No,Long Barn,95335,Male,0,35,2704,Active Subscriber,36,No,Yes,3,683,Yes,5,No Offer,33.24,76,No,Yes,0.0,0,565.08,1766.73,3,Stayed,Active Subscriber
8922-NPKBJ,No,Yes,42,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.35,867.3,No,Manteca,95336,Male,0,21,3433,Active Subscriber,63,No,Yes,2,36738,Yes,10,No Offer,34.33,0,No,No,0.0,0,1441.86,2309.16,4,Stayed,Active Subscriber
2740-TVLFN,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,50.15,No,Manteca,95337,Male,0,80,3043,Active Subscriber,42,No,No,0,19867,No,0,Offer E,39.87,2,No,Yes,0.0,0,39.87,90.02,3,Joined,Active Subscriber
7771-CFQRQ,No,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.8,3007.25,No,Mariposa,95338,Female,0,45,5144,Active Subscriber,32,No,Yes,3,10226,No,0,No Offer,30.06,57,Yes,No,0.0,80,1412.82,4500.07,3,Stayed,Active Subscriber
9512-PHSMG,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.55,252.75,No,Merced,95340,Female,0,71,4907,Active Subscriber,27,Yes,Yes,0,59289,Yes,2,No Offer,10.42,0,No,No,0.0,0,104.2,356.95,3,Stayed,Active Subscriber
